Id,PostTypeId,AcceptedAnswerId,ParentId,CreationDate,DeletionDate,Score,ViewCount,Body,OwnerUserId,OwnerDisplayName,LastEditorUserId,LastEditorDisplayName,LastEditDate,LastActivityDate,Title,Tags,AnswerCount,CommentCount,FavoriteCount,ClosedDate,CommunityOwnedDate
814167,1,814170,"",2009-05-02T04:52:24.737,"",61,20324,"",83898,"",3889449,"",2016-05-11T23:16:44.663,2018-12-05T05:59:33.913,"Easiest way to rm -rf in Python",<python>,7,1,5,"",""
1684828,1,1684851,"",2009-11-06T01:27:33.923,"",61,40741,"",112850,"","","","",2009-11-06T01:33:43.527,"How to set attributes using property decorators?",<python>,1,0,12,"",""
1773793,1,1773851,"",2009-11-20T23:11:28.380,"",61,60762,"",191332,"",355230,"",2014-06-14T17:33:16.363,2019-07-14T01:56:23.810,"Convert ConfigParser.items('') to dictionary",<python>,7,2,16,"",""
1861836,1,1861970,"",2009-12-07T18:10:31.393,"",61,64814,"",226574,"",137794,"",2018-09-01T00:53:23.333,2019-06-24T23:55:10.287,"Checking File Permissions in Linux with Python",<python>,6,0,17,"",""
3900054,1,3900077,"",2010-10-10T11:09:16.133,"",61,163672,"",267831,"",20670,"",2014-05-07T10:07:37.403,2017-10-07T12:53:52.867,"Python strip() multiple characters?",<python>,6,0,20,"",""
7020417,1,7020426,"",2011-08-11T03:12:23.717,"",61,17174,"",357024,"",971141,"",2016-08-05T17:17:28.823,2016-08-05T17:17:28.823,"What is 'print' in Python?",<python>,5,1,6,"",""
7150998,1,7151403,"",2011-08-22T17:13:49.960,"",61,24186,"",393157,"",393157,"",2011-08-22T17:28:50.853,2019-08-02T15:59:11.817,"Where is module being imported from?",<python>,8,0,11,"",""
7850908,1,7850960,"",2011-10-21T14:28:49.650,"",61,113153,"",147373,"",-1,"",2017-05-23T11:54:16.643,2019-09-07T22:53:28.177,"What exactly should be set in PYTHONPATH?",<python>,3,0,13,"",""
8225954,1,8226090,"",2011-11-22T11:21:08.633,"",61,38710,"",672848,"","","","",2017-12-27T13:40:15.107,"Python configuration file: Any file format recommendation? INI format still appropriate? Seems quite old school",<python>,8,7,22,"",""
10386166,1,10386227,"",2012-04-30T15:22:50.423,"",61,32697,"",1008113,"","","","",2017-04-25T11:10:17.093,"Python: self.__class__ vs. type(self)",<python>,2,1,8,2018-09-07T09:06:20.170,""
11427138,1,11427220,"",2012-07-11T06:54:58.917,"",61,209731,"",1296649,"","","","",2019-10-18T21:27:14.870,"Python wildcard search in string",<python>,7,0,22,"",""
11685936,1,11686212,"",2012-07-27T10:24:10.027,"",61,287414,"",877942,"",6862601,"",2019-07-29T22:20:15.653,2019-09-25T16:56:13.793,"Why am I getting AttributeError: Object has no attribute",<python>,9,5,9,"",""
3188048,1,3188134,"",2010-07-06T16:10:42.870,"",60,34189,"",265454,"",1128737,"",2015-06-08T14:07:05.890,2018-01-01T11:03:14.690,"How to bind arguments to given values in Python functions?",<python>,4,0,9,2018-05-02T21:37:30.333,""
5537876,1,5537942,"",2011-04-04T11:34:13.977,"",60,38307,"",221244,"",1149423,"",2018-10-17T04:59:48.460,2018-10-17T04:59:48.460,"Get UTC offset from time zone name in python",<python>,3,0,22,"",""
5914627,1,5917395,"",2011-05-06T16:56:31.767,"",60,90305,"",612258,"",4720935,"",2017-10-05T09:24:08.467,2019-11-02T15:55:07.043,"Prepend line to beginning of a file",<python>,8,2,12,"",""
6518394,1,"","",2011-06-29T09:25:47.033,"",60,54181,"",450278,"","","","",2013-12-12T11:32:07.740,"How to check if all items in the list are None?",<python>,5,1,13,"",""
7241170,1,7241238,"",2011-08-30T09:29:35.903,"",60,92784,"",418507,"","","","",2019-09-11T15:50:34.207,"How to convert current date to epoch timestamp?",<python>,8,0,5,"",""
9047745,1,9047762,"",2012-01-28T19:07:01.783,"",60,33105,"",237974,"","","","",2012-01-28T19:54:12.450,"Where is the __builtin__ module in Python3? Why was it renamed?",<python>,1,0,11,"",""
666022,1,666075,"",2009-03-20T12:56:21.907,"",59,65771,"",2183,DavidM,"","","",2018-11-08T13:41:25.287,"What errors/exceptions do I need to handle with urllib2.Request / urlopen?",<python>,5,0,22,"",""
947776,1,947789,"",2009-06-03T23:12:00.160,"",59,57850,"",73894,"","","","",2018-07-20T13:01:58.897,"Strip all non-numeric characters (except for ""."") from a string in Python",<python>,6,2,13,"",""
983201,1,984145,"",2009-06-11T19:42:30.260,"",59,220896,"",113976,"",2666859,"",2016-07-31T10:25:05.137,2016-07-31T10:25:05.137,"python and sys.argv",<python>,3,3,17,"",""
1268252,1,1269055,"",2009-08-12T19:33:11.057,"",59,52453,"","",anon,355230,anon,2017-08-11T15:36:18.640,2019-11-05T07:30:27.807,"Possible to share in-memory data between 2 separate processes?",<python>,10,0,24,"",""
4504487,1,24814971,"",2010-12-21T22:18:17.517,"",59,4397,"",115698,"",63550,"",2011-02-12T20:05:25.657,2019-03-19T12:10:35.860,"The Zen of Python distils the guiding principles for Python into 20 aphorisms but lists only 19. What's the twentieth?",<python>,11,3,12,"",""
4840182,1,4840212,"",2011-01-29T23:41:21.437,"",59,34261,"",251162,"","","","",2018-06-27T12:23:18.153,"setup.py and adding file to /bin/",<python>,4,1,15,"",""
4909585,1,4909591,"",2011-02-05T20:54:19.183,"",59,108292,"",455612,"","","","",2014-08-22T23:49:19.037,"Interesting 'takes exactly 1 argument (2 given)' Python error",<python>,6,1,16,"",""
5432762,1,5432789,"",2011-03-25T13:02:46.543,"",59,54055,"",174527,"","","","",2019-11-15T08:48:02.573,"Getting index of item while processing a list using map in python",<python>,4,0,5,"",""
5652278,1,5652291,"",2011-04-13T16:11:42.190,"",59,31059,"",288091,"",3924118,"",2017-11-08T22:52:47.070,2019-10-30T06:51:55.400,"How to check if a deque is empty in Python?",<python>,2,0,8,"",""
6039605,1,6039623,"",2011-05-18T03:41:01.440,"",59,481920,"",724408,"",1304273,"",2016-11-07T18:13:25.603,2019-11-21T22:06:39.813,"TypeError: 'str' object is not callable (Python)",<python>,14,1,20,"",""
10289461,1,"","",2012-04-23T23:02:09.523,"",59,21001,"",1016997,"",832230,"",2016-10-08T09:41:08.730,2018-09-06T09:42:03.870,"What is a good way to order methods in a Python class?",<python>,3,3,16,"",""
1906717,1,1906727,"",2009-12-15T11:09:00.580,"",58,170897,"",105167,"",2301450,"",2016-11-17T16:38:57.097,2019-07-09T13:24:46.503,"Splitting integer in Python?",<python>,10,0,22,"",""
4010840,1,"","",2010-10-24T22:38:35.287,"",58,79397,"",316357,"",316357,"",2010-10-25T10:18:56.910,2019-03-30T18:41:42.670,"generating variable names on fly in python",<python>,6,6,20,2018-10-01T11:13:37.857,""
5360220,1,"","",2011-03-19T05:07:05.527,"",58,57681,"",667010,"",562769,"",2016-04-16T16:43:15.457,2019-08-22T17:24:37.783,"How to split a list into pairs in all possible ways",<python>,13,3,13,"",""
5411603,1,5411660,"",2011-03-23T21:04:11.077,"",58,111159,"",454488,"",355230,"",2016-08-05T01:09:25.030,2019-05-31T22:23:59.320,"How to remove trailing whitespace in code, using another script?",<python>,7,1,7,"",""
7162366,1,7162404,"",2011-08-23T14:10:22.397,"",58,38436,"",67872,"","","","",2011-08-23T14:33:20.787,"Get location of the .py source file",<python>,2,0,6,"",""
9591350,1,9591397,"",2012-03-06T20:29:58.827,"",58,70667,"",860103,"",835945,"",2013-06-19T18:03:01.783,2013-06-19T18:03:01.783,"What is difference between sys.exit(0) and os._exit(0)",<python>,2,1,11,"",""
12265451,1,12265860,"",2012-09-04T14:18:18.930,"",58,19951,"",1222167,"","","","",2018-09-29T20:01:57.947,"""Ask forgiveness not permission"" - explain",<python>,8,4,17,"",""
17134653,1,17134709,"",2013-06-16T15:07:40.087,"",58,51092,"",2258464,"",2258464,"",2013-06-16T15:13:05.623,2018-12-11T08:40:21.300,"Difference between Class and Instance methods",<python>,1,3,29,"",""
644170,1,644189,"",2009-03-13T19:09:17.423,"",57,66963,"",91385,Mike,"","","",2014-08-20T00:53:53.510,"How does Python sort a list of tuples?",<python>,5,0,6,"",""
1617078,1,6852800,"",2009-10-24T05:44:33.947,"",57,30144,"",165495,"","","","",2017-12-21T20:19:58.203,"OrderedDict for older versions of python",<python>,7,1,9,"",""
4587915,1,4587920,"",2011-01-03T20:09:25.997,"",57,135139,"",561689,"","","","",2018-11-22T16:21:44.383,"Return list of items in list greater than some value",<python>,6,2,13,"",""
6019627,1,6019656,"",2011-05-16T15:25:53.553,"",57,58960,"",482138,"",318857,"",2018-05-24T23:38:22.383,2018-05-24T23:38:22.383,"Python 'self' keyword",<python>,3,4,23,"",""
10080379,1,10080389,"",2012-04-09T21:55:06.443,"",57,116507,"",902885,"",3924118,"",2019-09-28T20:52:51.157,2019-09-28T20:52:51.157,"What is the best way to iterate over multiple lists at once?",<python>,2,0,20,2017-03-25T16:19:03.747,""
12324601,1,12324678,"",2012-09-07T19:58:22.340,"",57,104114,"",1085885,"",272520,"",2012-09-07T20:25:27.000,2012-09-07T20:25:27.000,"How to install a Python module via its setup.py in Windows?",<python>,1,4,10,2012-09-09T21:23:09.660,""
15422144,1,15422155,"",2013-03-14T23:31:07.750,"",57,87106,"",1118349,"","","","",2019-10-25T10:48:48.260,"how to read a long multiline string line by line in python",<python>,3,3,9,"",""
16603282,1,16603357,"",2013-05-17T07:02:12.190,"",57,127946,"",1282133,"",216074,"",2017-09-12T11:47:29.320,2019-08-11T02:50:46.383,"How to compare each item in a list with the rest, only once?",<python>,4,1,32,"",""
31683959,1,31684038,"",2015-07-28T18:06:33.853,"",57,105567,"",3887531,"",63550,"",2018-06-04T20:30:59.340,2018-06-04T20:32:08.920,"The zip() function in Python 3",<python>,2,1,21,2015-07-28T18:11:04.353,""
846038,1,"","",2009-05-10T20:24:01.317,"",56,99133,"",104474,"",2666859,"",2016-08-04T11:45:22.203,2019-11-20T00:50:52.687,"Convert a Python int into a big-endian string of bytes",<python>,9,0,18,"",""
1495666,1,1495680,"",2009-09-30T01:02:16.977,"",56,79751,"",20654,"",1783163,"",2019-02-01T14:46:09.150,2019-09-22T05:22:21.990,"How to define a class in Python?",<python>,2,2,17,"",""
2421307,1,2421325,"",2010-03-10T22:57:34.507,"",56,50577,"",257942,"","","","",2014-09-13T07:10:35.460,"How to correctly call base class methods (and constructor) from inherited classes in Python?",<python>,3,1,14,2016-11-13T05:18:57.667,""
4170656,1,4171389,"",2010-11-13T02:37:22.107,"",56,169009,"",465292,"",1540468,"",2019-11-27T00:00:21.870,2019-11-27T00:00:21.870,"for loop in Python",<python>,6,0,13,"",""
4550645,1,4550652,"",2010-12-29T00:32:21.193,"",56,63671,"",1178669,"","","","",2014-09-10T21:31:12.343,"Iterating over key/value pairs in a dict sorted by keys",<python>,2,0,6,"",""
5597836,1,"","",2011-04-08T16:08:46.920,"",56,25741,"",538753,"",8709791,"",2017-12-18T17:57:45.920,2019-02-09T20:27:21.433,"Embed (create) an interactive Python shell inside a Python program",<python>,5,1,32,"",""
11757520,1,11757548,"",2012-08-01T10:42:25.910,"",56,28315,"",1516072,"","","","",2012-08-02T12:24:03.893,"Path to a file without basename",<python>,4,0,4,"",""
12412595,1,20818548,"",2012-09-13T18:33:10.687,"",56,125316,"",1572506,"",1572506,"",2012-09-13T18:43:47.040,2016-08-08T05:16:02.897,"split python source code into multiple files?",<python>,4,2,15,"",""
21689365,1,21689447,"",2014-02-10T22:38:05.013,"",56,107569,"",507043,"",507043,"",2015-11-20T11:39:22.263,2019-10-16T15:24:27.893,"Python 3 TypeError: must be str, not bytes with sys.stdout.write()",<python>,3,1,15,"",""
35766834,1,35777981,"",2016-03-03T08:26:55.927,"",56,2927,"",907466,"","","","",2016-03-17T18:32:35.927,"Python: understanding class and instance variables",<python>,5,5,14,"",""
184643,1,184660,"",2008-10-08T20:11:22.280,"",55,60019,"",4915,sheats,216074,"",2014-02-13T13:14:54.477,2014-02-13T13:14:54.477,"What is the best way to copy a list?",<python>,7,0,17,2014-02-16T22:27:44.780,""
2239737,1,2239753,"",2010-02-10T19:34:10.270,"",55,91583,"",108197,"",12855,"",2010-02-10T19:39:45.750,2019-03-30T21:38:42.543,"Is it better to use ""is"" or ""=="" for number comparison in Python?",<python>,6,4,6,"",""
2401785,1,2401855,"",2010-03-08T14:03:33.970,"",55,75200,"",78234,"",355230,"",2017-10-25T02:20:48.537,2017-10-25T02:20:48.537,"Single line for loop over iterator with an ""if"" filter?",<python>,7,3,9,"",""
7239315,1,7239350,"",2011-08-30T06:08:14.943,"",55,63560,"",382906,"","","","",2018-10-01T22:33:34.727,"can't compare datetime.datetime to datetime.date",<python>,6,5,6,"",""
8107352,1,8107391,"",2011-11-12T20:30:59.537,"",55,46657,"",94150,"","","","",2016-02-13T21:40:00.397,"Force Overwrite in Os.Rename",<python>,6,3,6,"",""
8577137,1,8577225,"",2011-12-20T14:40:48.680,"",55,62758,"",236924,"",562769,"",2019-02-13T13:42:33.063,2019-04-06T18:36:03.440,"How can I create a tmp file in Python?",<python>,2,4,9,"",""
8820276,1,8820636,"",2012-01-11T13:42:52.290,"",55,29749,"",482770,"","","","",2018-01-03T08:09:00.903,"Docstring for variable",<python>,7,3,9,"",""
8844781,1,8845080,"",2012-01-13T01:26:27.920,"",55,49855,"",651174,"",24718,"",2012-01-13T02:52:03.740,2019-10-11T17:45:06.497,"get file list of files contained in a zip file",<python>,3,0,6,"",""
14330411,1,"","",2013-01-15T02:51:52.833,"",55,116680,"",1959940,"","","","",2019-11-21T17:40:03.930,"sublime text2 python error message /usr/bin/python: can't find '__main__' module in ''",<python>,10,1,11,"",""
15516413,1,15516482,"",2013-03-20T06:02:24.783,"",55,14428,"",1828777,"","","","",2018-02-22T21:21:59.620,"dict.fromkeys all point to same list",<python>,4,1,5,"",""
15799696,1,15799706,"",2013-04-03T22:56:11.443,"",55,68035,"",1898426,"",1898426,user212218,2017-04-02T03:43:26.817,2019-09-23T01:47:52.360,"Library to build URLs in Python",<python>,5,2,8,2017-12-14T13:47:00.830,""
41918836,1,41918864,"",2017-01-29T08:03:56.107,"",55,67416,"",4422095,"",4422095,"",2017-01-30T07:38:17.667,2018-12-01T10:11:59.300,"How do I get rid of the b-prefix in a string in python?",<python>,7,4,9,"",""
283707,1,283719,"",2008-11-12T11:49:46.763,"",54,47610,"",36312,strider1551,"","","",2019-03-03T23:18:57.057,"Size of an open file object",<python>,5,0,6,"",""
980249,1,981624,"",2009-06-11T09:46:51.597,"",54,17323,"",42973,"",59753,"",2009-06-11T12:28:59.007,2016-09-13T07:44:47.747,"Difference between dir(…) and vars(…).keys() in Python?",<python>,3,2,31,"",""
1014523,1,1014544,"",2009-06-18T18:52:58.340,"",54,26039,"",54873,"","","","",2019-06-23T11:34:07.883,"Simple syntax for bringing a list element to the front in python?",<python>,5,1,6,2018-09-11T00:30:19.523,""
1054116,1,1054130,"",2009-06-28T02:55:44.613,"",54,65338,"",126195,"",2666859,"",2016-08-04T11:43:35.413,2017-12-13T14:57:54.940,"printing bit representation of numbers in python",<python>,5,0,11,"",""
1624883,1,1625013,"",2009-10-26T13:46:12.913,"",54,51499,"",168771,"",168771,"",2009-10-26T16:31:33.330,2013-07-30T09:26:14.257,"Alternative way to split a list into groups of n",<python>,6,14,27,2015-01-21T11:49:17.747,""
7735838,1,7735850,"",2011-10-12T05:52:34.943,"",54,116758,"",320891,"",355230,"",2018-03-21T16:43:40.083,2018-03-21T16:43:40.083,"TypeError: 'tuple' object does not support item assignment when swapping values",<python>,1,3,5,"",""
9623134,1,9623246,"",2012-03-08T18:51:00.027,"",54,32153,"",387405,"","","","",2018-03-12T16:10:09.840,"Python format throws KeyError",<python>,1,3,10,"",""
10985603,1,10985648,"",2012-06-11T18:31:37.500,"",54,58058,"",964335,"",964335,"",2018-06-15T17:12:27.707,2019-05-22T01:25:34.557,"Multi line string with arguments. How to declare?",<python>,9,0,13,"",""
16819023,1,16819334,"",2013-05-29T16:14:12.120,"",54,10372,"",1928678,"",1247781,"",2013-05-29T16:18:31.483,2019-11-09T14:34:41.083,"What's the purpose of the + (pos) unary operator in Python?",<python>,6,4,7,"",""
729583,1,"","",2009-04-08T11:30:21.293,"",53,47869,"",1448,"","","","",2018-07-18T13:17:01.327,"Getting file path of imported module",<python>,7,0,13,2018-04-18T14:41:53.060,""
881696,1,882060,"",2009-05-19T09:05:18.353,"",53,51902,"",64406,"",-1,"",2017-05-23T12:18:13.220,2018-09-12T17:47:13.370,"unbuffered stdout in python (as in python -u) from within the program",<python>,4,0,19,2012-12-10T03:51:35.113,""
4013230,1,4013246,"",2010-10-25T09:20:36.390,"",53,73710,"",95944,"","","","",2017-06-30T04:48:59.977,"How many bytes does a string have",<python>,2,4,10,"",""
6224736,1,6224857,"",2011-06-03T08:29:54.633,"",53,14653,"",99834,"","","","",2019-08-10T23:32:58.597,"How to write Python code that is able to properly require a minimal python version?",<python>,10,3,11,"",""
6810999,1,6811020,"",2011-07-25T01:28:36.070,"",53,28330,"",637034,"",560648,"",2011-07-25T01:41:53.560,2018-08-14T08:36:54.763,"How to determine file, function and line number?",<python>,7,3,13,"",""
13531247,1,13531310,"",2012-11-23T14:40:19.060,"",53,31933,"",1847770,"","","","",2017-10-04T15:06:15.943,"Python: Catching specific exception",<python>,2,1,7,"",""
10011707,1,10011773,"",2012-04-04T13:05:00.513,"",52,40859,"",197788,"","","","",2017-01-10T17:16:49.377,"How to get NaN when I divide by zero",<python>,5,3,8,"",""
10354163,1,10354184,"",2012-04-27T16:12:13.457,"",52,100469,"",1204054,"",2142577,"",2015-12-10T09:01:02.993,2018-11-16T17:52:39.553,"Assigning a function to a variable",<python>,5,3,12,"",""
10768724,1,10768737,"",2012-05-26T18:24:22.423,"",52,47658,"",895346,"",1555990,"",2015-11-13T16:35:03.487,2019-01-03T19:36:30.777,"Why does Python return 0 for simple division calculation?",<python>,4,0,8,"",""
11624190,1,11624266,"",2012-07-24T04:29:42.610,"",52,205381,"",1024973,"",1535629,"",2014-02-17T19:43:05.297,2019-08-10T14:29:00.590,"Python: convert string to byte array",<python>,7,1,7,"",""
12627118,1,12627202,"",2012-09-27T17:40:07.613,"",52,16924,"",300368,"","","","",2019-01-08T07:30:33.247,"Get a function argument's default value?",<python>,4,0,7,"",""
13343347,1,13343386,"",2012-11-12T12:01:09.427,"",52,18068,"",1115833,"","",user647772,2012-11-12T12:05:56.967,2019-11-14T10:17:42.303,"randomizing two lists and maintaining order in python",<python>,7,0,6,"",""
13730107,1,13730337,"",2012-12-05T18:38:09.487,"",52,72119,"",836087,"",5250453,"",2019-05-19T03:05:56.810,2019-11-17T05:02:32.683,"Writelines writes lines without newline, Just fills the file",<python>,7,3,10,"",""
13805939,1,13805988,"",2012-12-10T17:25:08.307,"",52,27604,"",781743,"",369450,"",2014-09-26T19:44:51.747,2019-11-03T15:15:59.163,"Testing equality of three values",<python>,7,2,4,"",""
842557,1,842567,"",2009-05-09T02:47:10.727,"",51,16872,"",37984,"","","","",2019-03-20T03:32:46.910,"How to prevent a block of code from being interrupted by KeyboardInterrupt in Python?",<python>,5,0,18,"",""
922774,1,922796,"",2009-05-28T19:35:21.540,"",51,53408,"",68457,"",7301792,"",2017-11-13T00:45:57.290,2018-07-24T06:47:02.080,"Check if input is a list/tuple of strings or a single string",<python>,8,2,10,"",""
954504,1,"","",2009-06-05T06:27:08.030,"",51,67491,"","",cash,152651,"",2016-02-16T19:09:24.087,2017-08-21T07:49:19.223,"How to get files in a directory, including all subdirectories",<python>,5,1,17,"",""
1090620,1,1090635,"",2009-07-07T06:06:11.443,"",51,22510,"",5475,"",50776,"",2012-05-06T16:44:08.540,2014-06-23T18:42:55.017,"Special (magic) methods in Python",<python>,1,9,20,2012-05-06T16:44:15.090,""
2949974,1,2950027,"",2010-06-01T13:09:25.307,"",51,52791,"",225312,"","","","",2010-06-01T13:28:13.007,"How to exit a program: sys.stderr.write() or print",<python>,3,0,6,"",""
7460938,1,7460987,"",2011-09-18T10:37:30.587,"",51,194411,"",911423,"","","","",2019-07-09T11:49:34.347,"How to run python script in webpage",<python>,6,6,24,"",""
